date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-02-23,MOMENTUM_BURST,PE,TRENDING_BULL,0.827,12,2026-02-23 14:01:00,116.9,126.83119999999998,2026-02-23 14:02:00,TSL,9.13,4342.98,True,ARMED(conf=0.83),FINNIFTY
2026-02-23,MACD_DIVERGENCE,CE,TRENDING_BULL,0.836,14,2026-02-23 14:16:00,104.5,114.33840000000001,2026-02-23 14:29:00,TSL,9.04,5021.5,True,ARMED(conf=0.84),FINNIFTY
2026-02-24,ZERO_HERO,PE,TRENDING_BEAR,0.84,33,2026-02-24 10:01:00,53.15,39.8625,2026-02-24 10:32:00,SL,-14.09,-18635.5,False,ARMED(conf=0.84),FINNIFTY
2026-02-25,MOMENTUM_BURST,PE,RANGE_BOUND,0.818,4,2026-02-25 12:46:00,375.85,394.06,2026-02-25 13:09:00,TSL,17.41,2745.6,True,ARMED(conf=0.82),FINNIFTY
2026-02-25,LONG_UNWIND,PE,RANGE_BOUND,0.825,4,2026-02-25 13:16:00,368.3,359.8,2026-02-25 14:30:00,TIME,-9.3,-1528.0,False,ARMED(conf=0.83),FINNIFTY
2026-02-25,MACD_DIVERGENCE,CE,RANGE_BOUND,0.825,2,2026-02-25 13:16:00,504.0,539.9232000000001,2026-02-25 13:26:00,TSL,35.12,2769.86,True,ARMED(conf=0.83),FINNIFTY
2026-02-25,MACD_DIVERGENCE,CE,RANGE_BOUND,0.828,2,2026-02-25 13:46:00,504.55,564.4696,2026-02-25 14:00:00,TSL,59.12,4689.57,True,ARMED(conf=0.83),FINNIFTY
2026-02-26,BEAR_TREND_FOLLOWER,PE,NORMAL,0.881,6,2026-02-26 12:46:00,380.2,388.8,2026-02-26 14:17:00,TSL,7.8,1832.0,True,ARMED(conf=0.88),FINNIFTY
2026-02-27,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.875,6,2026-02-27 12:46:00,374.9,372.55,2026-02-27 14:30:00,TIME,-3.15,-796.0,False,ARMED(conf=0.88),FINNIFTY
2026-03-02,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.823,2,2026-03-02 13:31:00,562.6,632.3,2026-03-02 14:30:00,TIME,68.9,5472.0,True,ARMED(conf=0.82),FINNIFTY
2026-03-02,MOMENTUM_BURST,PE,TRENDING_BEAR,0.818,3,2026-03-02 13:46:00,427.85,469.7976,2026-03-02 14:01:00,TSL,41.15,4897.71,True,ARMED(conf=0.82),FINNIFTY
2026-03-02,VWAP_BOUNCE,PE,TRENDING_BEAR,0.84,3,2026-03-02 14:16:00,432.2,440.0,2026-03-02 14:30:00,TIME,7.0,800.0,True,ARMED(conf=0.84),FINNIFTY
2026-03-04,EMA_CROSSOVER,CE,NORMAL,0.827,2,2026-03-04 13:01:00,667.05,500.28749999999997,2026-03-04 14:14:00,SL,-167.56,-13445.0,False,ARMED(conf=0.83),FINNIFTY
2026-03-04,MACD_DIVERGENCE,PE,NORMAL,0.828,2,2026-03-04 13:31:00,499.45,453.3,2026-03-04 14:14:00,SPOT_SL,-46.95,-3796.0,False,ARMED(conf=0.83),FINNIFTY
2026-03-05,AI_ENHANCED,CE,TRENDING_BULL,0.839,2,2026-03-05 12:16:00,605.4,539.0,2026-03-05 14:09:00,SPOT_SL,-67.2,-5416.0,False,ARMED(conf=0.84),FINNIFTY
2026-03-05,LONG_UNWIND,PE,TRENDING_BULL,0.836,3,2026-03-05 14:16:00,463.55,434.9,2026-03-05 14:30:00,TIME,-29.45,-3574.0,False,ARMED(conf=0.84),FINNIFTY
2026-03-06,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.882,4,2026-03-06 12:46:00,478.15,499.2,2026-03-06 14:12:00,TSL,20.25,3200.0,True,ARMED(conf=0.88),FINNIFTY
2026-04-24,PUT_WRITER_SUPPORT,CE,TRENDING_BULL,0.838,7,2026-04-24 12:46:00,242.15,276.4,2026-04-24 14:30:00,TIME,33.45,9326.0,True,ARMED(conf=0.84),FINNIFTY
2026-04-28,ZERO_HERO,PE,TRENDING_BEAR,0.828,65,2026-04-28 11:01:00,16.75,51.95,2026-04-28 13:24:00,TSL,34.4,89400.0,True,ARMED(conf=0.83),FINNIFTY
