date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-04-02,AI_ENHANCED,CE,NORMAL,0.825,5,2025-04-02 12:16:00,1245.0,1278.7679999999998,2025-04-02 12:48:00,TSL,31.27,1523.4,True,ARMED(conf=0.83),SENSEX
2025-04-02,OPTIONS_GREEKS,PE,NORMAL,0.833,8,2025-04-02 13:01:00,820.0,867.25,2025-04-02 14:30:00,TIME,44.75,3540.0,True,ARMED(conf=0.83),SENSEX
2025-04-03,LONG_UNWIND,PE,NORMAL,0.819,8,2025-04-03 14:16:00,820.0,820.0,2025-04-03 14:30:00,TIME,-2.5,-240.0,False,ARMED(conf=0.82),SENSEX
2025-04-21,OPTIONS_GREEKS,PE,TRENDING_BULL,0.831,10,2025-04-21 13:16:00,697.7,711.936,2025-04-21 14:21:00,TSL,11.74,1133.6,True,ARMED(conf=0.83),SENSEX
2025-04-22,MACD_DIVERGENCE,CE,RANGE_BOUND,0.837,9,2025-04-22 13:01:00,640.35,622.0,2025-04-22 14:30:00,TIME,-20.85,-1916.5,False,ARMED(conf=0.84),SENSEX
2025-04-23,VWAP_BOUNCE,PE,NORMAL,0.84,10,2025-04-23 13:01:00,562.2,568.9,2025-04-23 14:30:00,TIME,4.2,380.0,True,ARMED(conf=0.84),SENSEX
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.825,22,2025-04-28 13:01:00,308.35,317.616,2025-04-28 13:02:00,TSL,6.77,1448.52,True,ARMED(conf=0.83),SENSEX
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.829,22,2025-04-28 13:46:00,312.0,324.336,2025-04-28 13:51:00,TSL,9.84,2123.92,True,ARMED(conf=0.83),SENSEX
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.84,21,2025-04-28 14:16:00,326.1,338.448,2025-04-28 14:28:00,TSL,9.85,2028.08,True,ARMED(conf=0.84),SENSEX
2025-04-30,DAY_LOW_BULLISH,CE,RANGE_BOUND,0.897,5,2025-04-30 12:01:00,1487.75,1553.25,2025-04-30 13:00:00,TIME,63.0,3110.0,True,ARMED(conf=0.90),SENSEX
2025-04-30,ATR_BREAK,CE,RANGE_BOUND,0.836,3,2025-04-30 13:31:00,1553.25,1555.0,2025-04-30 14:30:00,TIME,-0.75,-62.5,False,ARMED(conf=0.84),SENSEX
2026-01-05,MACD_DIVERGENCE,CE,RANGE_BOUND,0.839,5,2026-01-05 12:46:00,1100.0,1187.76,2026-01-05 13:13:00,TSL,85.26,4223.0,True,ARMED(conf=0.84),SENSEX
2026-01-05,VWAP_BOUNCE,PE,RANGE_BOUND,0.824,9,2026-01-05 13:16:00,618.45,645.8199999999999,2026-01-05 14:06:00,TSL,24.87,2198.3,True,ARMED(conf=0.82),SENSEX
2026-01-06,LONG_UNWIND,PE,RANGE_BOUND,0.835,12,2026-01-06 13:01:00,561.75,565.05,2026-01-06 14:30:00,TIME,0.8,56.0,True,ARMED(conf=0.84),SENSEX
2026-01-07,MACD_DIVERGENCE,PE,RANGE_BOUND,0.828,11,2026-01-07 13:16:00,515.6,522.2,2026-01-07 14:30:00,TIME,4.1,411.0,True,ARMED(conf=0.83),SENSEX
2026-01-08,RSI_REVERSAL,CE,TRENDING_BEAR,0.82,5,2026-01-08 13:01:00,1035.0,1030.0,2026-01-08 13:30:00,TIME,-7.5,-415.0,False,ARMED(conf=0.82),SENSEX
2026-01-08,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.826,6,2026-01-08 13:31:00,1030.0,1040.0,2026-01-08 14:30:00,TIME,7.5,410.0,True,ARMED(conf=0.83),SENSEX
