date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-02-21,GAMMA_BLAST,PE,TRENDING_BEAR,0.827,17,2025-02-21 13:16:00,346.65,323.3,2025-02-21 13:30:00,TIME,-25.85,-4434.5,False,ARMED(conf=0.83),SENSEX
2025-02-24,LONG_UNWIND,PE,NORMAL,0.816,29,2025-02-24 13:01:00,170.15,202.464,2025-02-24 13:03:00,TSL,29.81,8606.06,True,ARMED(conf=0.82),SENSEX
2025-02-24,LONG_UNWIND,PE,NORMAL,0.83,28,2025-02-24 13:46:00,210.95,217.248,2025-02-24 13:57:00,TSL,3.8,1023.44,True,ARMED(conf=0.83),SENSEX
2025-02-24,PUT_WRITER_SUPPORT,CE,NORMAL,0.83,16,2025-02-24 13:46:00,358.25,376.36,2025-02-24 13:51:00,TSL,15.61,2457.6,True,ARMED(conf=0.83),SENSEX
2025-02-24,LONG_UNWIND,PE,NORMAL,0.829,28,2025-02-24 14:01:00,215.1,172.08,2025-02-24 14:18:00,SL,-45.52,-12785.6,False,ARMED(conf=0.83),SENSEX
2025-02-24,LONG_UNWIND,PE,NORMAL,0.811,28,2025-02-24 14:16:00,177.05,192.67199999999997,2025-02-24 14:19:00,TSL,13.12,3634.16,True,ARMED(conf=0.81),SENSEX
2025-03-03,DAY_LOW_BULLISH,CE,TRENDING_BULL,0.876,7,2025-03-03 12:16:00,1200.0,1261.1,2025-03-03 13:30:00,TIME,58.6,4062.0,True,ARMED(conf=0.88),SENSEX
2025-03-03,LONG_UNWIND,PE,TRENDING_BULL,0.819,8,2025-03-03 13:01:00,730.0,584.0,2025-03-03 13:33:00,SL,-148.5,-11920.0,False,ARMED(conf=0.82),SENSEX
2025-03-03,LONG_UNWIND,PE,TRENDING_BULL,0.819,8,2025-03-03 13:31:00,730.0,584.0,2025-03-03 13:33:00,SL,-148.5,-11920.0,False,ARMED(conf=0.82),SENSEX
2025-03-04,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.84,5,2025-03-04 10:01:00,1150.0,1085.0,2025-03-04 14:30:00,TIME,-67.5,-3415.0,False,ARMED(conf=0.84),SENSEX
2025-03-04,MOMENTUM_BURST,CE,RANGE_BOUND,0.815,4,2025-03-04 14:01:00,1076.5,1085.0,2025-03-04 14:30:00,TIME,6.0,200.0,True,ARMED(conf=0.81),SENSEX
2025-03-04,MACD_DIVERGENCE,PE,RANGE_BOUND,0.833,6,2025-03-04 14:16:00,731.7,735.0,2025-03-04 14:30:00,TIME,0.8,8.0,True,ARMED(conf=0.83),SENSEX
2025-03-06,MOMENTUM_BURST,CE,TRENDING_BULL,0.829,4,2025-03-06 13:01:00,1001.45,965.3,2025-03-06 14:30:00,TIME,-38.65,-1586.0,False,ARMED(conf=0.83),SENSEX
2025-03-06,ATR_BREAK,CE,TRENDING_BULL,0.829,4,2025-03-06 13:01:00,1001.45,965.3,2025-03-06 14:30:00,TIME,-38.65,-1586.0,False,ARMED(conf=0.83),SENSEX
2025-03-06,MACD_DIVERGENCE,PE,TRENDING_BULL,0.825,6,2025-03-06 14:16:00,698.95,698.95,2025-03-06 14:30:00,TIME,-2.5,-190.0,False,ARMED(conf=0.83),SENSEX
2025-03-10,AI_ENHANCED,CE,NORMAL,0.815,6,2025-03-10 12:16:00,858.6,935.6,2025-03-10 14:26:00,SPOT_SL,74.5,4430.0,True,ARMED(conf=0.82),SENSEX
2025-03-10,VWAP_BOUNCE,CE,NORMAL,0.818,5,2025-03-10 12:46:00,847.0,935.6,2025-03-10 14:26:00,SPOT_SL,86.1,4265.0,True,ARMED(conf=0.82),SENSEX
2025-03-10,MACD_DIVERGENCE,PE,NORMAL,0.819,6,2025-03-10 13:16:00,681.75,667.5,2025-03-10 14:30:00,TIME,-16.75,-1045.0,False,ARMED(conf=0.82),SENSEX
2025-03-11,OPTIONS_GREEKS,PE,RANGE_BOUND,0.83,9,2025-03-11 12:46:00,663.55,692.716,2025-03-11 13:36:00,TSL,26.67,2359.94,True,ARMED(conf=0.83),SENSEX
2025-03-11,MOMENTUM_BURST,CE,RANGE_BOUND,0.829,5,2025-03-11 13:01:00,845.2,869.4399999999999,2025-03-11 13:45:00,TSL,21.74,1047.0,True,ARMED(conf=0.83),SENSEX
2025-03-11,VWAP_BOUNCE,CE,RANGE_BOUND,0.829,5,2025-03-11 13:01:00,845.2,869.4399999999999,2025-03-11 13:45:00,TSL,21.74,1047.0,True,ARMED(conf=0.83),SENSEX
2025-03-11,RSI_REVERSAL,PE,RANGE_BOUND,0.82,6,2025-03-11 14:16:00,693.6,691.05,2025-03-11 14:17:00,TIME,-5.05,-343.0,False,ARMED(conf=0.82),SENSEX
2025-03-17,BEAR_TREND_FOLLOWER,PE,RANGE_BOUND,0.882,19,2025-03-17 12:46:00,477.5,483.7544,2025-03-17 12:48:00,TSL,3.75,673.34,True,ARMED(conf=0.88),SENSEX
2025-03-17,MOMENTUM_BURST,PE,RANGE_BOUND,0.826,9,2025-03-17 12:46:00,477.5,489.70219999999995,2025-03-17 12:48:00,TSL,9.7,833.2,True,ARMED(conf=0.83),SENSEX
2025-03-17,MACD_DIVERGENCE,CE,RANGE_BOUND,0.836,7,2025-03-17 13:46:00,623.65,646.8436,2025-03-17 13:57:00,TSL,20.69,1408.55,True,ARMED(conf=0.84),SENSEX
